"unicef_region","iso3","country","vaccine","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"Western Europe","ISL","Iceland","DTP1","97.0","97.0","96.0","96.0","96.0","97.0","97.0","99.0","98.0","99.0","99.0","97.0","97.0","95.0","99.0","97.0","96.0","95.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","98.0","99.0","99.0"
"South Asia","IND","India","DTP1","92.0","92.0","91.0","90.0","90.0","90.0","89.0","89.0","86.0","84.0","81.0","81.0","81.0","82.0","77.0","76.0","75.0","75.0","74.0","74.0","78.0","82.0","86.0","88.0","86.0","82.0","79.0","80.0","88.0","74.0","65.0","55.0","44.0","41.0","39.0","36.0","33.0","25.0","25.0"
"East Asia & Pacific","IDN","Indonesia","DTP1","85.0","86.0","85.0","85.0","85.0","86.0","87.0","88.0","89.0","88.0","88.0","85.0","86.0","85.0","84.0","84.0","83.0","82.0","84.0","86.0","88.0","90.0","89.0","87.0","87.0","86.0","84.0","83.0","82.0","80.0","77.0","74.0","72.0","52.0","35.0","25.0","18.0","18.0",""
"Middle East & North Africa","IRN","Iran (Islamic Republic of)","DTP1","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","97.0","99.0","99.0","99.0","96.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","98.0","96.0","97.0","94.0","96.0","80.0","80.0","75.0","58.0","58.0","66.0","54.0","57.0"
"Middle East & North Africa","IRQ","Iraq","DTP1","92.0","93.0","87.0","80.0","82.0","86.0","90.0","92.0","86.0","88.0","81.0","68.0","76.0","84.0","86.0","87.0","89.0","90.0","92.0","93.0","79.0","89.0","88.0","86.0","84.0","82.0","86.0","90.0","93.0","97.0","98.0","98.0","98.0","98.0","81.0","39.0","41.0","35.0","36.0"
"Western Europe","IRL","Ireland","DTP1","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","96.0","96.0","95.0","94.0","94.0","95.0","95.0","94.0","90.0","90.0","90.0","88.0","88.0","87.0","86.0","85.0","85.0","68.0","69.0","69.0","70.0","70.0","67.0","68.0","61.0","59.0"
"Middle East & North Africa","ISR","Israel","DTP1","99.0","99.0","94.0","95.0","95.0","96.0","94.0","94.0","95.0","96.0","94.0","95.0","95.0","93.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","97.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","97.0","97.0","97.0","95.0","95.0","96.0","97.0","97.0","94.0"
"Western Europe","ITA","Italy","DTP1","98.0","98.0","98.0","97.0","98.0","98.0","99.0","98.0","98.0","98.0","98.0","99.0","98.0","98.0","98.0","98.0","97.0","97.0","95.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","94.0","","","","","","","","","",""
"Latin America & Caribbean","JAM","Jamaica","DTP1","99.0","95.0","99.0","97.0","97.0","97.0","98.0","94.0","98.0","91.0","97.0","97.0","96.0","99.0","99.0","98.0","99.0","99.0","97.0","96.0","92.0","96.0","97.0","96.0","97.0","97.0","95.0","95.0","95.0","95.0","94.0","93.0","90.0","82.0","80.0","75.0","59.0","64.0","48.0"
"East Asia & Pacific","JPN","Japan","DTP1","99.0","99.0","99.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","88.0","88.0","88.0","88.0","99.0","90.0","93.0","95.0","95.0","97.0","96.0","95.0","95.0","95.0","94.0","94.0","94.0","93.0","93.0","91.0","82.0"
"Middle East & North Africa","JOR","Jordan","DTP1","98.0","99.0","99.0","99.0","98.0","99.0","98.0","98.0","98.0","98.0","98.0","99.0","99.0","98.0","96.0","98.0","96.0","99.0","91.0","86.0","99.0","99.0","99.0","99.0","95.0","93.0","97.0","97.0","97.0","97.0","97.0","96.0","96.0","95.0","93.0","91.0","91.0","93.0","55.0"
"Eastern Europe & Central Asia","KAZ","Kazakhstan","DTP1","99.0","99.0","93.0","99.0","96.0","99.0","99.0","99.0","99.0","98.0","99.0","97.0","99.0","99.0","85.0","99.0","96.0","96.0","98.0","98.0","99.0","98.0","98.0","97.0","91.0","91.0","93.0","","","","","","","","","","","",""
"Eastern & Southern Africa","KEN","Kenya","DTP1","97.0","93.0","96.0","96.0","97.0","95.0","98.0","98.0","93.0","92.0","90.0","89.0","90.0","85.0","87.0","89.0","90.0","84.0","83.0","89.0","93.0","96.0","96.0","96.0","96.0","96.0","96.0","92.0","92.0","92.0","92.0","91.0","89.0","88.0","80.0","","","",""
"East Asia & Pacific","KIR","Kiribati","DTP1","98.0","94.0","82.0","81.0","83.0","95.0","94.0","99.0","97.0","90.0","97.0","99.0","98.0","93.0","75.0","78.0","82.0","85.0","95.0","96.0","96.0","97.0","92.0","82.0","88.0","99.0","95.0","88.0","98.0","92.0","84.0","61.0","62.0","62.0","41.0","65.0","77.0","54.0","68.0"
"Middle East & North Africa","KWT","Kuwait","DTP1","99.0","99.0","99.0","99.0","97.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","97.0","98.0","98.0","99.0","99.0","99.0","98.0","96.0","93.0","88.0","97.0","97.0","97.0","97.0","96.0","96.0","96.0","94.0","92.0","86.0"
"Eastern Europe & Central Asia","KGZ","Kyrgyzstan","DTP1","98.0","94.0","97.0","99.0","96.0","98.0","96.0","97.0","99.0","98.0","99.0","98.0","96.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","97.0","94.0","84.0","94.0","","","","","","","","","","","",""
"East Asia & Pacific","LAO","Lao People's Democratic Republic","DTP1","73.0","76.0","72.0","86.0","94.0","89.0","87.0","83.0","81.0","76.0","73.0","59.0","68.0","68.0","66.0","72.0","64.0","59.0","83.0","83.0","82.0","82.0","80.0","77.0","72.0","50.0","47.0","46.0","41.0","45.0","40.0","31.0","24.0","22.0","24.0","27.0","27.0","27.0",""
"Western Europe","LVA","Latvia","DTP1","97.0","98.0","99.0","97.0","93.0","96.0","92.0","95.0","99.0","98.0","94.0","98.0","98.0","99.0","99.0","98.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","97.0","95.0","","","","","","","","","","","",""
"Middle East & North Africa","LBN","Lebanon","DTP1","96.0","96.0","96.0","96.0","96.0","95.0","93.0","91.0","88.0","86.0","84.0","84.0","84.0","83.0","83.0","83.0","85.0","88.0","90.0","92.0","95.0","97.0","97.0","97.0","97.0","97.0","96.0","95.0","94.0","92.0","84.0","71.0","55.0","40.0","22.0","22.0","22.0","20.0","17.0"
"Eastern & Southern Africa","LSO","Lesotho","DTP1","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","96.0","96.0","96.0","96.0","95.0","95.0","95.0","89.0","83.0","87.0","90.0","92.0","93.0","94.0","95.0","94.0","94.0","93.0","92.0","91.0","91.0","90.0","89.0","91.0","92.0","88.0","83.0","79.0","75.0","75.0"
"West & Central Africa","LBR","Liberia","DTP1","99.0","99.0","99.0","77.0","74.0","97.0","92.0","86.0","80.0","90.0","85.0","80.0","75.0","75.0","65.0","69.0","73.0","76.0","80.0","84.0","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","LBY","Libya","DTP1","98.0","99.0","98.0","98.0","96.0","98.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","98.0","99.0","99.0","97.0","96.0","97.0","97.0","98.0","98.0","98.0","98.0","98.0","98.0","96.0","95.0","94.0","95.0","94.0","94.0","94.0","93.0","93.0","92.0","89.0","86.0","82.0"
"Western Europe","LTU","Lithuania","DTP1","95.0","97.0","97.0","97.0","97.0","97.0","97.0","95.0","98.0","98.0","96.0","99.0","98.0","98.0","94.0","98.0","98.0","98.0","99.0","98.0","97.0","96.0","97.0","96.0","94.0","94.0","92.0","","","","","","","","","","","",""
"Western Europe","LUX","Luxembourg","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","96.0","96.0","96.0","98.0","95.0","91.0","87.0","91.0","","",""
"Eastern & Southern Africa","MDG","Madagascar","DTP1","81.0","80.0","84.0","79.0","83.0","80.0","80.0","80.0","78.0","80.0","84.0","92.0","93.0","88.0","82.0","79.0","76.0","75.0","74.0","73.0","73.0","73.0","73.0","80.0","86.0","86.0","85.0","77.0","71.0","70.0","67.0","60.0","55.0","47.0","42.0","47.0","37.0","",""
"Eastern & Southern Africa","MWI","Malawi","DTP1","96.0","93.0","89.0","93.0","97.0","96.0","99.0","98.0","97.0","97.0","97.0","96.0","99.0","99.0","99.0","99.0","94.0","99.0","98.0","98.0","98.0","98.0","96.0","96.0","94.0","97.0","95.0","95.0","95.0","95.0","94.0","92.0","80.0","78.0","80.0","84.0","84.0","86.0","80.0"
"East Asia & Pacific","MYS","Malaysia","DTP1","99.0","99.0","98.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","98.0","99.0","99.0","99.0","98.0","98.0","98.0","95.0","91.0","92.0","93.0","95.0","92.0","76.0","78.0","73.0","68.0","67.0","71.0","90.0","86.0","86.0"
"South Asia","MDV","Maldives","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","97.0","99.0","99.0","99.0","98.0","99.0","98.0","98.0","98.0","99.0","98.0","99.0","98.0","98.0","98.0","99.0","98.0","93.0","99.0","98.0","97.0","97.0","95.0","67.0","67.0","53.0","48.0","35.0","18.0","18.0","22.0"
"West & Central Africa","MLI","Mali","DTP1","82.0","80.0","78.0","75.0","73.0","69.0","75.0","80.0","81.0","82.0","85.0","89.0","91.0","96.0","94.0","91.0","87.0","78.0","61.0","67.0","73.0","79.0","77.0","73.0","64.0","71.0","63.0","59.0","67.0","51.0","41.0","28.0","28.0","28.0","","","","",""
"Western Europe","MLT","Malta","DTP1","99.0","98.0","97.0","98.0","99.0","99.0","99.0","99.0","97.0","91.0","88.0","84.0","85.0","94.0","92.0","96.0","95.0","98.0","97.0","97.0","97.0","97.0","97.0","97.0","96.0","94.0","94.0","95.0","84.0","72.0","95.0","95.0","95.0","62.0","74.0","","","",""
"East Asia & Pacific","MHL","Marshall Islands","DTP1","97.0","97.0","87.0","95.0","97.0","97.0","97.0","99.0","99.0","99.0","99.0","99.0","90.0","89.0","71.0","90.0","90.0","99.0","64.0","85.0","95.0","92.0","92.0","88.0","86.0","79.0","94.0","88.0","97.0","97.0","97.0","","","","","","","",""
"West & Central Africa","MRT","Mauritania","DTP1","89.0","89.0","86.0","87.0","95.0","95.0","95.0","91.0","82.0","79.0","88.0","92.0","85.0","85.0","83.0","91.0","96.0","76.0","73.0","70.0","56.0","69.0","89.0","93.0","88.0","82.0","76.0","65.0","69.0","63.0","62.0","55.0","57.0","52.0","45.0","44.0","44.0","41.0",""
"Eastern & Southern Africa","MUS","Mauritius","DTP1","98.0","96.0","97.0","98.0","97.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","99.0","99.0","98.0","99.0","96.0","92.0","88.0","91.0","93.0","96.0","96.0","97.0","96.0","96.0","96.0","97.0","95.0","95.0","95.0","94.0","95.0","96.0","95.0","96.0","97.0","94.0","96.0"
"Latin America & Caribbean","MEX","Mexico","DTP1","90.0","93.0","96.0","99.0","95.0","90.0","99.0","99.0","96.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","97.0","97.0","94.0","96.0","96.0","77.0","85.0","82.0","83.0","75.0","65.0","76.0","66.0","65.0","68.0","69.0"
"East Asia & Pacific","FSM","Micronesia (Federated States of)","DTP1","97.0","97.0","95.0","95.0","97.0","98.0","97.0","96.0","90.0","97.0","87.0","86.0","83.0","98.0","81.0","97.0","87.0","90.0","92.0","92.0","91.0","91.0","92.0","94.0","93.0","92.0","97.0","92.0","95.0","98.0","95.0","80.0","","","","","","",""
"Western Europe","MCO","Monaco","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","","","","","","","",""
"East Asia & Pacific","MNG","Mongolia","DTP1","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","98.0","95.0","98.0","95.0","99.0","99.0","99.0","98.0","99.0","95.0","95.0","95.0","96.0","97.0","96.0","96.0","92.0","93.0","93.0","93.0","94.0","94.0","94.0","93.0","93.0","93.0","91.0","92.0","92.0","92.0","91.0"
"Eastern Europe & Central Asia","MNE","Montenegro","DTP1","95.0","95.0","97.0","96.0","97.0","98.0","98.0","98.0","97.0","96.0","98.0","98.0","95.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","MAR","Morocco","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","94.0","98.0","97.0","98.0","93.0","99.0","99.0","91.0","94.0","92.0","90.0","95.0","93.0","93.0","93.0","94.0","95.0","84.0","75.0","70.0","66.0","57.0","",""
"Eastern & Southern Africa","MOZ","Mozambique","DTP1","90.0","90.0","90.0","90.0","92.0","93.0","91.0","91.0","91.0","89.0","87.0","85.0","86.0","87.0","88.0","89.0","88.0","86.0","84.0","82.0","80.0","78.0","76.0","75.0","74.0","73.0","74.0","71.0","71.0","72.0","63.0","64.0","57.0","54.0","57.0","63.0","68.0","79.0",""
"East Asia & Pacific","MMR","Myanmar","DTP1","95.0","94.0","94.0","94.0","92.0","90.0","89.0","88.0","93.0","93.0","88.0","89.0","86.0","76.0","86.0","80.0","81.0","81.0","87.0","87.0","92.0","96.0","96.0","94.0","91.0","96.0","95.0","94.0","96.0","74.0","53.0","47.0","44.0","39.0","33.0","32.0","29.0","24.0","22.0"
"Eastern & Southern Africa","NAM","Namibia","DTP1","94.0","94.0","90.0","98.0","92.0","94.0","89.0","88.0","87.0","87.0","88.0","88.0","91.0","93.0","88.0","87.0","86.0","88.0","90.0","90.0","88.0","86.0","88.0","90.0","92.0","90.0","88.0","87.0","","","","","","","","","","",""
"East Asia & Pacific","NRU","Nauru","DTP1","99.0","99.0","99.0","98.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","98.0","90.0","93.0","97.0","99.0","98.0","85.0","81.0","78.0","74.0","77.0","79.0","82.0","84.0","86.0","88.0","90.0","91.0","86.0","78.0","82.0","86.0","86.0","","","",""
"South Asia","NPL","Nepal","DTP1","96.0","95.0","92.0","94.0","94.0","94.0","90.0","96.0","85.0","94.0","84.0","85.0","93.0","81.0","88.0","82.0","84.0","84.0","84.0","91.0","92.0","92.0","85.0","77.0","77.0","75.0","73.0","71.0","68.0","69.0","70.0","71.0","63.0","57.0","52.0","47.0","41.0","39.0","28.0"
"Western Europe","NLD","Netherlands","DTP1","97.0","98.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0"
"East Asia & Pacific","NZL","New Zealand","DTP1","95.0","95.0","92.0","93.0","93.0","93.0","94.0","95.0","95.0","94.0","91.0","91.0","92.0","92.0","91.0","91.0","90.0","96.0","96.0","91.0","93.0","95.0","96.0","96.0","94.0","94.0","93.0","93.0","96.0","93.0","87.0","86.0","88.0","89.0","94.0","90.0","90.0","89.0","91.0"
"Latin America & Caribbean","NIC","Nicaragua","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","94.0","94.0","92.0","80.0","86.0","88.0","92.0","97.0","96.0","94.0","93.0","93.0","93.0","93.0","93.0","93.0","91.0","88.0","87.0","72.0","75.0","70.0","64.0","58.0","48.0","52.0","47.0","39.0"
"West & Central Africa","NER","Niger","DTP1","91.0","95.0","92.0","93.0","95.0","89.0","87.0","86.0","83.0","81.0","76.0","68.0","63.0","58.0","56.0","53.0","51.0","48.0","46.0","43.0","44.0","45.0","44.0","42.0","41.0","39.0","38.0","36.0","46.0","35.0","29.0","27.0","24.0","22.0","24.0","24.0","25.0","25.0",""
"West & Central Africa","NGA","Nigeria","DTP1","70.0","70.0","70.0","55.0","48.0","50.0","51.0","56.0","60.0","73.0","63.0","52.0","49.0","48.0","46.0","45.0","43.0","42.0","42.0","41.0","48.0","70.0","51.0","59.0","69.0","54.0","68.0","64.0","79.0","72.0","61.0","54.0","46.0","39.0","29.0","","","",""
"East Asia & Pacific","NIU","Niue","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","95.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","93.0","83.0","68.0","56.0","44.0","28.0","27.0"
"Western Europe","NOR","Norway","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","97.0","97.0","98.0","98.0","95.0","94.0","94.0","93.0","94.0","95.0","96.0","96.0","","",""
"Middle East & North Africa","OMN","Oman","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","98.0","98.0","98.0","96.0","96.0","94.0","82.0","70.0","56.0","48.0","42.0","41.0"
"South Asia","PAK","Pakistan","DTP1","83.0","83.0","82.0","82.0","80.0","78.0","78.0","77.0","67.0","67.0","69.0","70.0","72.0","73.0","75.0","74.0","72.0","71.0","69.0","68.0","66.0","65.0","62.0","73.0","64.0","62.0","67.0","74.0","77.0","65.0","63.0","61.0","59.0","55.0","47.0","37.0","24.0","21.0","20.0"
"East Asia & Pacific","PLW","Palau","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","98.0","98.0","96.0","96.0","97.0","98.0","99.0","86.0","96.0","97.0","98.0","99.0","92.0","99.0","93.0","98.0","","","","","",""
"Latin America & Caribbean","PAN","Panama","DTP1","96.0","96.0","96.0","96.0","96.0","93.0","99.0","98.0","96.0","95.0","93.0","97.0","96.0","95.0","98.0","99.0","99.0","99.0","99.0","96.0","99.0","98.0","97.0","95.0","94.0","94.0","91.0","94.0","95.0","88.0","91.0","89.0","88.0","90.0","81.0","82.0","82.0","92.0","72.0"
"East Asia & Pacific","PNG","Papua New Guinea","DTP1","67.0","69.0","87.0","83.0","87.0","88.0","85.0","83.0","80.0","80.0","70.0","76.0","85.0","80.0","81.0","88.0","81.0","77.0","84.0","82.0","85.0","87.0","80.0","97.0","91.0","93.0","82.0","93.0","97.0","77.0","72.0","69.0","69.0","65.0","59.0","52.0","54.0","57.0","57.0"
"Latin America & Caribbean","PRY","Paraguay","DTP1","91.0","95.0","94.0","96.0","95.0","97.0","94.0","95.0","95.0","94.0","96.0","99.0","99.0","97.0","94.0","95.0","95.0","96.0","95.0","85.0","88.0","91.0","89.0","87.0","88.0","86.0","90.0","86.0","86.0","82.0","79.0","80.0","77.0","80.0","86.0","70.0","59.0","53.0","40.0"
"Latin America & Caribbean","PER","Peru","DTP1","90.0","90.0","94.0","97.0","98.0","97.0","99.0","94.0","97.0","97.0","97.0","93.0","96.0","94.0","93.0","98.0","98.0","91.0","99.0","99.0","94.0","96.0","97.0","96.0","95.0","95.0","94.0","88.0","89.0","80.0","82.0","68.0","74.0","72.0","53.0","47.0","47.0","44.0","39.0"
"East Asia & Pacific","PHL","Philippines","DTP1","66.0","72.0","87.0","69.0","78.0","93.0","91.0","92.0","81.0","89.0","94.0","90.0","90.0","91.0","92.0","86.0","84.0","92.0","92.0","91.0","91.0","90.0","82.0","76.0","81.0","86.0","91.0","96.0","96.0","95.0","92.0","90.0","86.0","81.0","80.0","78.0","77.0","77.0","72.0"
"Western Europe","POL","Poland","DTP1","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","98.0","98.0","98.0","98.0"
"Western Europe","PRT","Portugal","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","99.0","97.0","99.0","99.0","99.0","94.0","98.0","99.0","98.0","99.0","99.0","98.0","98.0","97.0","98.0","97.0","98.0","97.0","97.0","98.0","96.0","96.0","93.0","94.0","93.0","89.0","92.0","92.0","92.0","91.0","90.0"
"Middle East & North Africa","QAT","Qatar","DTP1","99.0","98.0","99.0","99.0","99.0","99.0","95.0","94.0","98.0","99.0","97.0","96.0","99.0","99.0","99.0","96.0","96.0","95.0","92.0","94.0","95.0","97.0","97.0","97.0","97.0","96.0","96.0","95.0","94.0","93.0","87.0","89.0","89.0","88.0","82.0","73.0","62.0","68.0","82.0"
"East Asia & Pacific","KOR","Republic of Korea","DTP1","98.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","96.0","96.0","95.0","95.0","98.0","98.0","95.0","97.0","97.0","97.0","97.0","96.0","94.0","93.0","96.0","99.0","97.0","96.0","94.0","92.0","90.0","96.0","80.0","80.0","91.0","91.0","91.0","87.0","82.0","82.0",""
"Eastern Europe & Central Asia","MDA","Republic of Moldova","DTP1","96.0","91.0","94.0","88.0","94.0","96.0","97.0","96.0","93.0","88.0","96.0","95.0","97.0","98.0","99.0","99.0","99.0","97.0","98.0","99.0","99.0","98.0","98.0","98.0","95.0","88.0","94.0","","","","","","","","","","","",""
"Eastern Europe & Central Asia","MKD","Republic of North Macedonia","DTP1","97.0","97.0","97.0","98.0","98.0","99.0","98.0","97.0","97.0","96.0","96.0","95.0","95.0","99.0","96.0","99.0","99.0","95.0","98.0","98.0","98.0","98.0","97.0","98.0","96.0","96.0","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","ROU","Romania","DTP1","94.0","94.0","94.0","95.0","95.0","95.0","95.0","96.0","96.0","96.0","96.0","97.0","97.0","97.0","97.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","97.0","98.0","98.0","98.0","98.0","98.0","97.0","96.0","98.0","","","","",""
"Eastern Europe & Central Asia","RUS","Russian Federation","DTP1","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","99.0","99.0","99.0","99.0","99.0","97.0","97.0","97.0","97.0","97.0","97.0","96.0","96.0","94.0","92.0","96.0","92.0","89.0","","","","","","","","","","","",""
"Eastern & Southern Africa","RWA","Rwanda","DTP1","98.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","97.0","99.0","99.0","95.0","94.0","97.0","95.0","94.0","93.0","93.0","92.0","90.0","96.0","94.0","47.0","94.0","95.0","97.0","94.0","94.0","93.0","96.0","95.0","74.0","78.0","81.0","63.0","40.0",""
"Latin America & Caribbean","KNA","Saint Kitts and Nevis","DTP1","99.0","99.0","99.0","96.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","98.0","99.0","97.0","98.0","96.0","97.0","86.0","79.0"
"Latin America & Caribbean","LCA","Saint Lucia","DTP1","99.0","89.0","95.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","94.0","99.0","99.0","90.0","99.0","99.0","76.0","96.0","91.0","98.0","96.0","98.0","97.0","98.0","98.0","98.0","96.0","97.0","92.0","95.0","92.0","95.0","94.0","93.0","92.0","84.0","79.0"
"Latin America & Caribbean","VCT","Saint Vincent and the Grenadines","DTP1","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","96.0","95.0","93.0","86.0","57.0","51.0"
"East Asia & Pacific","WSM","Samoa","DTP1","56.0","84.0","95.0","89.0","88.0","89.0","88.0","91.0","91.0","86.0","48.0","85.0","80.0","87.0","91.0","96.0","99.0","99.0","99.0","97.0","99.0","98.0","98.0","97.0","97.0","97.0","97.0","92.0","96.0","86.0","96.0","97.0","97.0","96.0","98.0","96.0","95.0","86.0","54.0"
"Western Europe","SMR","San Marino","DTP1","94.0","88.0","93.0","87.0","87.0","88.0","91.0","94.0","91.0","91.0","91.0","92.0","93.0","97.0","96.0","97.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","96.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","","",""
"West & Central Africa","STP","Sao Tome and Principe","DTP1","97.0","96.0","97.0","98.0","98.0","99.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","94.0","97.0","89.0","90.0","89.0","90.0","87.0","92.0","94.0","82.0","87.0","95.0","97.0","84.0","91.0","89.0","85.0","72.0","73.0","51.0","59.0","67.0",""
"Middle East & North Africa","SAU","Saudi Arabia","DTP1","96.0","99.0","98.0","98.0","99.0","98.0","98.0","99.0","98.0","98.0","98.0","97.0","97.0","97.0","96.0","96.0","97.0","99.0","95.0","94.0","95.0","94.0","97.0","98.0","98.0","97.0","97.0","97.0","97.0","98.0","96.0","96.0","95.0","93.0","91.0","86.0","83.0","77.0","66.0"
"West & Central Africa","SEN","Senegal","DTP1","83.0","97.0","96.0","94.0","94.0","96.0","96.0","97.0","96.0","94.0","94.0","97.0","99.0","97.0","95.0","81.0","70.0","79.0","79.0","78.0","79.0","81.0","88.0","93.0","80.0","80.0","77.0","75.0","75.0","72.0","81.0","80.0","77.0","","","","","",""
"Eastern Europe & Central Asia","SRB","Serbia","DTP1","98.0","98.0","97.0","98.0","97.0","98.0","97.0","98.0","97.0","98.0","98.0","98.0","97.0","99.0","91.0","91.0","98.0","95.0","97.0","97.0","97.0","97.0","97.0","96.0","95.0","95.0","94.0","","","","","","","","","","","",""
"Eastern & Southern Africa","SYC","Seychelles","DTP1","99.0","98.0","98.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","98.0","98.0","98.0","98.0","98.0","99.0","98.0","97.0","96.0","97.0","95.0","98.0","98.0","78.0","35.0",""
"West & Central Africa","SLE","Sierra Leone","DTP1","98.0","98.0","97.0","95.0","88.0","98.0","98.0","97.0","95.0","94.0","84.0","77.0","79.0","80.0","82.0","90.0","89.0","58.0","64.0","68.0","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","SGP","Singapore","DTP1","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","98.0","98.0","98.0","96.0","96.0","96.0","96.0","98.0","98.0","98.0","98.0","98.0","98.0","94.0","98.0","95.0","97.0","96.0","97.0","95.0","96.0","96.0","98.0","97.0","92.0","91.0","94.0","94.0","95.0","94.0"
