"unicef_region","iso3","country","vaccine","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"South Asia","IND","India","DTP3","89.0","89.0","88.0","87.0","85.0","83.0","82.0","82.0","79.0","74.0","70.0","64.0","65.0","65.0","63.0","61.0","59.0","59.0","58.0","59.0","61.0","62.0","66.0","71.0","67.0","61.0","56.0","57.0","70.0","50.0","40.0","30.0","20.0","18.0","16.0","14.0","12.0","6.0","6.0"
"East Asia & Pacific","IDN","Indonesia","DTP3","79.0","79.0","79.0","78.0","78.0","85.0","83.0","81.0","81.0","78.0","77.0","73.0","72.0","72.0","71.0","71.0","70.0","76.0","75.0","75.0","74.0","73.0","72.0","69.0","68.0","66.0","64.0","62.0","60.0","57.0","54.0","50.0","47.0","27.0","13.0","6.0","1.0","1.0",""
"Middle East & North Africa","IRN","Iran (Islamic Republic of)","DTP3","99.0","99.0","99.0","98.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","95.0","99.0","99.0","99.0","96.0","99.0","99.0","99.0","99.0","99.0","98.0","95.0","99.0","97.0","88.0","91.0","82.0","88.0","57.0","57.0","51.0","33.0","33.0","41.0","29.0","32.0"
"Middle East & North Africa","IRQ","Iraq","DTP3","84.0","85.0","73.0","68.0","72.0","74.0","73.0","81.0","74.0","78.0","69.0","57.0","59.0","65.0","74.0","75.0","77.0","78.0","80.0","81.0","76.0","78.0","76.0","74.0","72.0","70.0","74.0","78.0","83.0","87.0","87.0","94.0","91.0","86.0","67.0","16.0","18.0","13.0","14.0"
"Western Europe","IRL","Ireland","DTP3","94.0","95.0","95.0","95.0","96.0","96.0","95.0","95.0","94.0","94.0","93.0","92.0","91.0","90.0","89.0","86.0","83.0","84.0","86.0","86.0","84.0","76.0","74.0","73.0","71.0","70.0","68.0","67.0","65.0","65.0","43.0","44.0","44.0","45.0","45.0","42.0","43.0","36.0","34.0"
"Middle East & North Africa","ISR","Israel","DTP3","98.0","98.0","94.0","95.0","95.0","96.0","94.0","94.0","95.0","96.0","94.0","95.0","95.0","93.0","95.0","93.0","90.0","92.0","93.0","91.0","92.0","95.0","94.0","96.0","95.0","96.0","95.0","94.0","93.0","92.0","92.0","92.0","92.0","85.0","87.0","89.0","92.0","91.0","84.0"
"Western Europe","ITA","Italy","DTP3","95.0","95.0","94.0","93.0","95.0","96.0","97.0","96.0","96.0","96.0","96.0","97.0","96.0","95.0","94.0","96.0","93.0","93.0","87.0","95.0","95.0","95.0","96.0","95.0","95.0","95.0","95.0","95.0","83.0","","","","","","","","","",""
"Latin America & Caribbean","JAM","Jamaica","DTP3","97.0","93.0","99.0","91.0","92.0","93.0","96.0","92.0","94.0","90.0","91.0","92.0","95.0","99.0","98.0","96.0","99.0","99.0","93.0","89.0","86.0","90.0","92.0","90.0","93.0","91.0","84.0","85.0","86.0","85.0","82.0","81.0","74.0","60.0","58.0","51.0","34.0","39.0","24.0"
"East Asia & Pacific","JPN","Japan","DTP3","99.0","99.0","99.0","96.0","96.0","96.0","97.0","97.0","97.0","97.0","98.0","98.0","98.0","98.0","99.0","97.0","96.0","95.0","85.0","80.0","75.0","70.0","99.0","74.0","80.0","85.0","87.0","92.0","90.0","87.0","86.0","85.0","84.0","83.0","82.0","80.0","81.0","75.0","60.0"
"Middle East & North Africa","JOR","Jordan","DTP3","96.0","99.0","98.0","99.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","98.0","95.0","95.0","97.0","95.0","99.0","91.0","85.0","99.0","99.0","96.0","95.0","94.0","91.0","92.0","92.0","92.0","94.0","93.0","90.0","88.0","85.0","81.0","76.0","75.0","81.0","30.0"
"Eastern Europe & Central Asia","KAZ","Kazakhstan","DTP3","98.0","99.0","82.0","98.0","95.0","98.0","99.0","99.0","99.0","98.0","99.0","93.0","99.0","98.0","82.0","99.0","95.0","95.0","97.0","98.0","99.0","97.0","95.0","93.0","76.0","76.0","81.0","","","","","","","","","","","",""
"Eastern & Southern Africa","KEN","Kenya","DTP3","92.0","82.0","89.0","89.0","92.0","87.0","94.0","96.0","90.0","88.0","88.0","81.0","80.0","76.0","73.0","73.0","84.0","80.0","82.0","82.0","81.0","79.0","87.0","94.0","92.0","89.0","87.0","86.0","84.0","83.0","82.0","77.0","72.0","70.0","58.0","","","",""
"East Asia & Pacific","KIR","Kiribati","DTP3","95.0","90.0","81.0","78.0","75.0","95.0","94.0","99.0","91.0","86.0","82.0","94.0","86.0","79.0","62.0","70.0","77.0","85.0","90.0","78.0","88.0","91.0","79.0","60.0","71.0","99.0","86.0","70.0","97.0","79.0","63.0","36.0","37.0","37.0","18.0","40.0","53.0","29.0","43.0"
"Middle East & North Africa","KWT","Kuwait","DTP3","99.0","99.0","99.0","99.0","95.0","99.0","98.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","98.0","94.0","95.0","96.0","99.0","99.0","99.0","97.0","88.0","80.0","71.0","94.0","94.0","92.0","91.0","90.0","89.0","89.0","83.0","79.0","67.0"
"Eastern Europe & Central Asia","KGZ","Kyrgyzstan","DTP3","94.0","92.0","96.0","97.0","96.0","97.0","96.0","96.0","96.0","95.0","95.0","94.0","92.0","98.0","99.0","98.0","98.0","99.0","99.0","99.0","97.0","98.0","98.0","93.0","82.0","64.0","84.0","","","","","","","","","","","",""
"East Asia & Pacific","LAO","Lao People's Democratic Republic","DTP3","68.0","69.0","66.0","81.0","88.0","87.0","79.0","78.0","74.0","67.0","61.0","50.0","57.0","49.0","45.0","49.0","53.0","52.0","51.0","55.0","54.0","60.0","58.0","54.0","48.0","25.0","23.0","22.0","18.0","21.0","17.0","10.0","5.0","4.0","5.0","7.0","7.0","7.0",""
"Western Europe","LVA","Latvia","DTP3","96.0","98.0","98.0","94.0","92.0","94.0","91.0","92.0","92.0","94.0","94.0","94.0","96.0","99.0","99.0","98.0","97.0","97.0","96.0","95.0","94.0","92.0","93.0","98.0","97.0","80.0","87.0","","","","","","","","","","","",""
"Middle East & North Africa","LBN","Lebanon","DTP3","83.0","83.0","83.0","83.0","83.0","83.0","83.0","82.0","82.0","81.0","81.0","80.0","78.0","77.0","75.0","74.0","77.0","80.0","83.0","86.0","89.0","92.0","93.0","93.0","92.0","91.0","90.0","86.0","82.0","79.0","63.0","46.0","30.0","17.0","4.0","4.0","4.0","2.0",""
"Eastern & Southern Africa","LSO","Lesotho","DTP3","93.0","93.0","93.0","93.0","93.0","93.0","95.0","96.0","93.0","91.0","88.0","88.0","89.0","89.0","90.0","90.0","84.0","78.0","83.0","88.0","88.0","87.0","87.0","88.0","87.0","86.0","85.0","84.0","82.0","81.0","80.0","79.0","81.0","82.0","74.0","66.0","61.0","56.0","56.0"
"West & Central Africa","LBR","Liberia","DTP3","84.0","86.0","79.0","52.0","50.0","76.0","80.0","77.0","70.0","81.0","75.0","65.0","60.0","60.0","31.0","35.0","39.0","42.0","46.0","50.0","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","LBY","Libya","DTP3","97.0","96.0","97.0","97.0","94.0","96.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","95.0","93.0","94.0","94.0","94.0","95.0","96.0","96.0","95.0","95.0","96.0","90.0","87.0","84.0","87.0","84.0","82.0","82.0","81.0","81.0","79.0","72.0","67.0","60.0"
"Western Europe","LTU","Lithuania","DTP3","92.0","94.0","94.0","93.0","93.0","93.0","93.0","92.0","95.0","98.0","96.0","95.0","94.0","94.0","94.0","94.0","95.0","95.0","94.0","93.0","93.0","90.0","91.0","90.0","83.0","83.0","78.0","","","","","","","","","","","",""
"Western Europe","LUX","Luxembourg","DTP3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","97.0","95.0","94.0","93.0","91.0","90.0","90.0","90.0","95.0","86.0","77.0","68.0","75.0","","",""
"Eastern & Southern Africa","MDG","Madagascar","DTP3","75.0","74.0","77.0","69.0","73.0","74.0","70.0","73.0","70.0","77.0","77.0","84.0","85.0","85.0","78.0","66.0","62.0","60.0","57.0","55.0","52.0","49.0","49.0","57.0","66.0","66.0","65.0","53.0","46.0","45.0","42.0","35.0","30.0","23.0","19.0","23.0","15.0","",""
"Eastern & Southern Africa","MWI","Malawi","DTP3","92.0","88.0","84.0","88.0","91.0","89.0","96.0","97.0","93.0","93.0","91.0","87.0","99.0","93.0","89.0","84.0","64.0","90.0","75.0","85.0","96.0","95.0","90.0","89.0","82.0","91.0","87.0","87.0","87.0","87.0","82.0","78.0","57.0","55.0","58.0","63.0","64.0","66.0","58.0"
"East Asia & Pacific","MYS","Malaysia","DTP3","99.0","99.0","95.0","99.0","97.0","97.0","97.0","96.0","96.0","97.0","97.0","97.0","95.0","96.0","95.0","96.0","94.0","96.0","98.0","97.0","97.0","98.0","97.0","98.0","95.0","91.0","94.0","92.0","90.0","84.0","68.0","69.0","62.0","57.0","54.0","58.0","73.0","66.0","67.0"
"South Asia","MDV","Maldives","DTP3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","96.0","98.0","98.0","98.0","98.0","98.0","96.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","97.0","94.0","96.0","90.0","98.0","98.0","94.0","91.0","86.0","42.0","42.0","28.0","24.0","13.0","1.0","1.0","4.0"
"West & Central Africa","MLI","Mali","DTP3","71.0","70.0","69.0","67.0","66.0","64.0","65.0","66.0","73.0","73.0","74.0","74.0","78.0","77.0","69.0","63.0","61.0","49.0","43.0","40.0","52.0","52.0","53.0","49.0","39.0","46.0","38.0","34.0","42.0","26.0","18.0","8.0","8.0","8.0","","","","",""
"Western Europe","MLT","Malta","DTP3","97.0","98.0","97.0","97.0","99.0","99.0","99.0","96.0","76.0","73.0","72.0","74.0","85.0","92.0","89.0","94.0","95.0","95.0","94.0","93.0","92.0","92.0","92.0","92.0","88.0","83.0","82.0","86.0","63.0","47.0","87.0","87.0","86.0","37.0","50.0","","","",""
"East Asia & Pacific","MHL","Marshall Islands","DTP3","81.0","80.0","71.0","85.0","78.0","79.0","80.0","87.0","94.0","96.0","95.0","93.0","74.0","77.0","64.0","68.0","80.0","48.0","39.0","66.0","86.0","78.0","78.0","70.0","67.0","56.0","82.0","71.0","92.0","92.0","92.0","","","","","","","",""
"West & Central Africa","MRT","Mauritania","DTP3","81.0","81.0","74.0","73.0","81.0","80.0","80.0","75.0","64.0","64.0","74.0","75.0","68.0","71.0","70.0","76.0","89.0","75.0","51.0","53.0","16.0","28.0","50.0","55.0","50.0","44.0","39.0","29.0","33.0","28.0","28.0","30.0","32.0","27.0","21.0","20.0","20.0","18.0",""
"Eastern & Southern Africa","MUS","Mauritius","DTP3","97.0","94.0","96.0","97.0","97.0","98.0","98.0","98.0","99.0","99.0","99.0","97.0","97.0","97.0","98.0","99.0","88.0","92.0","88.0","85.0","89.0","90.0","89.0","93.0","89.0","88.0","88.0","91.0","85.0","85.0","86.0","84.0","86.0","88.0","85.0","89.0","94.0","82.0","89.0"
"Latin America & Caribbean","MEX","Mexico","DTP3","88.0","85.0","93.0","87.0","87.0","83.0","99.0","97.0","95.0","95.0","96.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","96.0","96.0","95.0","95.0","91.0","91.0","82.0","90.0","88.0","53.0","65.0","60.0","62.0","51.0","40.0","52.0","41.0","40.0","43.0","44.0"
"East Asia & Pacific","FSM","Micronesia (Federated States of)","DTP3","75.0","73.0","69.0","72.0","77.0","81.0","81.0","84.0","85.0","91.0","85.0","79.0","67.0","94.0","78.0","92.0","84.0","75.0","85.0","76.0","80.0","75.0","79.0","83.0","81.0","78.0","91.0","79.0","85.0","95.0","85.0","57.0","","","","","","",""
"Western Europe","MCO","Monaco","DTP3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","","","","","","","",""
"East Asia & Pacific","MNG","Mongolia","DTP3","99.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","96.0","95.0","96.0","95.0","99.0","99.0","99.0","98.0","98.0","95.0","94.0","94.0","94.0","92.0","90.0","88.0","78.0","79.0","64.0","81.0","84.0","84.0","82.0","80.0","81.0","80.0","77.0","79.0","79.0","78.0","76.0"
"Eastern Europe & Central Asia","MNE","Montenegro","DTP3","87.0","87.0","89.0","89.0","91.0","94.0","94.0","95.0","94.0","92.0","95.0","92.0","90.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","MAR","Morocco","DTP3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","95.0","97.0","98.0","97.0","91.0","94.0","96.0","95.0","91.0","93.0","94.0","95.0","90.0","87.0","86.0","87.0","81.0","81.0","80.0","82.0","85.0","63.0","51.0","45.0","41.0","32.0","",""
"Eastern & Southern Africa","MOZ","Mozambique","DTP3","80.0","80.0","80.0","80.0","79.0","78.0","76.0","76.0","74.0","74.0","75.0","75.0","78.0","80.0","83.0","85.0","76.0","73.0","70.0","68.0","65.0","62.0","60.0","57.0","55.0","49.0","50.0","46.0","46.0","47.0","38.0","39.0","32.0","29.0","32.0","38.0","43.0","56.0",""
"East Asia & Pacific","MMR","Myanmar","DTP3","91.0","89.0","90.0","89.0","88.0","75.0","84.0","84.0","90.0","90.0","85.0","86.0","82.0","73.0","82.0","78.0","79.0","73.0","82.0","75.0","90.0","90.0","88.0","84.0","77.0","73.0","71.0","66.0","88.0","50.0","28.0","23.0","20.0","16.0","12.0","11.0","9.0","5.0","4.0"
"Eastern & Southern Africa","NAM","Namibia","DTP3","89.0","88.0","85.0","92.0","88.0","89.0","84.0","82.0","83.0","83.0","83.0","86.0","86.0","86.0","81.0","79.0","77.0","78.0","79.0","72.0","74.0","66.0","70.0","74.0","79.0","73.0","70.0","69.0","","","","","","","","","","",""
"East Asia & Pacific","NRU","Nauru","DTP3","90.0","87.0","97.0","91.0","95.0","87.0","79.0","99.0","99.0","99.0","99.0","99.0","72.0","80.0","80.0","80.0","80.0","95.0","44.0","64.0","72.0","50.0","53.0","56.0","60.0","63.0","67.0","70.0","74.0","75.0","67.0","55.0","61.0","67.0","67.0","","","",""
"South Asia","NPL","Nepal","DTP3","91.0","90.0","87.0","91.0","92.0","92.0","90.0","92.0","82.0","89.0","82.0","82.0","89.0","75.0","80.0","78.0","72.0","72.0","74.0","65.0","71.0","78.0","65.0","54.0","54.0","51.0","49.0","46.0","43.0","44.0","45.0","46.0","38.0","32.0","27.0","23.0","18.0","16.0","8.0"
"Western Europe","NLD","Netherlands","DTP3","93.0","94.0","95.0","95.0","96.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","96.0","96.0","98.0","98.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","98.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","96.0","96.0"
"East Asia & Pacific","NZL","New Zealand","DTP3","93.0","94.0","92.0","92.0","93.0","92.0","93.0","95.0","93.0","92.0","89.0","88.0","89.0","89.0","89.0","90.0","90.0","90.0","90.0","88.0","81.0","86.0","88.0","89.0","84.0","83.0","81.0","81.0","90.0","80.0","69.0","67.0","70.0","72.0","83.0","73.0","73.0","72.0","76.0"
"Latin America & Caribbean","NIC","Nicaragua","DTP3","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","93.0","88.0","86.0","79.0","86.0","85.0","87.0","83.0","79.0","73.0","80.0","80.0","80.0","81.0","81.0","81.0","75.0","70.0","68.0","47.0","51.0","45.0","39.0","33.0","24.0","27.0","23.0","16.0"
"West & Central Africa","NER","Niger","DTP3","79.0","85.0","80.0","84.0","81.0","73.0","71.0","75.0","70.0","71.0","67.0","57.0","51.0","45.0","43.0","41.0","39.0","36.0","34.0","32.0","29.0","25.0","23.0","23.0","20.0","20.0","20.0","19.0","22.0","13.0","9.0","7.0","5.0","4.0","5.0","5.0","6.0","6.0",""
"West & Central Africa","NGA","Nigeria","DTP3","57.0","57.0","57.0","45.0","43.0","43.0","42.0","48.0","54.0","63.0","53.0","42.0","40.0","36.0","33.0","29.0","25.0","27.0","29.0","31.0","32.0","21.0","26.0","34.0","44.0","29.0","43.0","39.0","56.0","47.0","36.0","29.0","22.0","16.0","9.0","","","",""
"East Asia & Pacific","NIU","Niue","DTP3","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","85.0","99.0","95.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","81.0","62.0","43.0","31.0","20.0","8.0","7.0"
"Western Europe","NOR","Norway","DTP3","96.0","96.0","96.0","95.0","93.0","94.0","95.0","94.0","93.0","94.0","94.0","93.0","94.0","91.0","92.0","92.0","93.0","91.0","90.0","92.0","93.0","95.0","97.0","97.0","93.0","94.0","98.0","96.0","86.0","83.0","83.0","80.0","83.0","85.0","90.0","90.0","","",""
"Middle East & North Africa","OMN","Oman","DTP3","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","98.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","97.0","97.0","99.0","95.0","98.0","98.0","90.0","89.0","82.0","60.0","45.0","31.0","24.0","19.0","18.0"
"South Asia","PAK","Pakistan","DTP3","75.0","75.0","75.0","72.0","69.0","65.0","64.0","63.0","52.0","52.0","53.0","54.0","59.0","63.0","68.0","66.0","63.0","61.0","59.0","57.0","54.0","52.0","46.0","58.0","39.0","37.0","42.0","50.0","54.0","40.0","38.0","36.0","34.0","30.0","23.0","15.0","5.0","3.0","2.0"
"East Asia & Pacific","PLW","Palau","DTP3","95.0","97.0","98.0","90.0","95.0","99.0","89.0","84.0","69.0","49.0","92.0","94.0","98.0","98.0","98.0","99.0","99.0","98.0","96.0","96.0","96.0","91.0","98.0","99.0","67.0","89.0","93.0","98.0","99.0","78.0","99.0","81.0","98.0","","","","","",""
"Latin America & Caribbean","PAN","Panama","DTP3","88.0","81.0","86.0","73.0","80.0","80.0","85.0","87.0","94.0","85.0","86.0","85.0","88.0","92.0","95.0","98.0","99.0","99.0","98.0","92.0","98.0","95.0","91.0","86.0","83.0","83.0","77.0","82.0","86.0","70.0","75.0","72.0","70.0","73.0","59.0","60.0","60.0","78.0","47.0"
"East Asia & Pacific","PNG","Papua New Guinea","DTP3","61.0","62.0","72.0","73.0","73.0","79.0","74.0","72.0","67.0","73.0","63.0","71.0","72.0","72.0","62.0","68.0","61.0","55.0","59.0","60.0","60.0","45.0","56.0","62.0","61.0","58.0","58.0","68.0","68.0","53.0","48.0","44.0","44.0","40.0","34.0","27.0","29.0","32.0","32.0"
"Latin America & Caribbean","PRY","Paraguay","DTP3","88.0","91.0","92.0","92.0","93.0","91.0","91.0","92.0","91.0","86.0","89.0","95.0","98.0","96.0","92.0","86.0","87.0","89.0","86.0","82.0","79.0","75.0","72.0","68.0","71.0","66.0","73.0","66.0","67.0","61.0","56.0","58.0","53.0","57.0","67.0","45.0","34.0","28.0","17.0"
"Latin America & Caribbean","PER","Peru","DTP3","84.0","83.0","89.0","90.0","88.0","88.0","95.0","91.0","93.0","93.0","93.0","93.0","94.0","77.0","86.0","94.0","95.0","90.0","98.0","99.0","94.0","90.0","94.0","90.0","87.0","87.0","83.0","71.0","72.0","58.0","60.0","43.0","50.0","48.0","28.0","23.0","23.0","20.0","16.0"
"East Asia & Pacific","PHL","Philippines","DTP3","65.0","72.0","86.0","60.0","67.0","89.0","88.0","87.0","79.0","87.0","91.0","87.0","88.0","89.0","88.0","84.0","79.0","79.0","78.0","80.0","81.0","81.0","75.0","70.0","73.0","76.0","80.0","90.0","88.0","86.0","79.0","72.0","66.0","59.0","57.0","55.0","54.0","54.0","47.0"
"Western Europe","POL","Poland","DTP3","95.0","96.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","97.0","96.0","96.0","95.0","95.0","95.0","96.0","96.0","96.0","96.0","95.0","94.0","95.0","95.0","95.0","96.0","96.0"
"Western Europe","PRT","Portugal","DTP3","99.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","98.0","96.0","97.0","97.0","97.0","93.0","95.0","99.0","98.0","97.0","96.0","97.0","97.0","94.0","95.0","93.0","97.0","93.0","94.0","96.0","89.0","88.0","81.0","83.0","81.0","72.0","78.0","79.0","78.0","75.0","73.0"
"Middle East & North Africa","QAT","Qatar","DTP3","98.0","97.0","98.0","99.0","89.0","97.0","92.0","93.0","97.0","99.0","97.0","94.0","96.0","97.0","96.0","92.0","96.0","93.0","80.0","92.0","94.0","92.0","92.0","92.0","91.0","90.0","88.0","86.0","82.0","81.0","69.0","72.0","72.0","71.0","60.0","49.0","37.0","43.0","61.0"
"East Asia & Pacific","KOR","Republic of Korea","DTP3","98.0","97.0","98.0","98.0","99.0","99.0","99.0","99.0","94.0","94.0","94.0","91.0","98.0","96.0","88.0","97.0","97.0","97.0","97.0","86.0","74.0","80.0","90.0","99.0","93.0","88.0","84.0","79.0","74.0","89.0","58.0","57.0","76.0","76.0","76.0","69.0","61.0","61.0",""
"Eastern Europe & Central Asia","MDA","Republic of Moldova","DTP3","93.0","88.0","89.0","87.0","90.0","90.0","92.0","93.0","90.0","85.0","90.0","92.0","97.0","98.0","98.0","98.0","97.0","97.0","95.0","97.0","97.0","97.0","97.0","96.0","86.0","70.0","84.0","","","","","","","","","","","",""
"Eastern Europe & Central Asia","MKD","Republic of North Macedonia","DTP3","91.0","91.0","95.0","91.0","95.0","98.0","95.0","96.0","95.0","96.0","95.0","95.0","93.0","97.0","94.0","96.0","96.0","91.0","95.0","95.0","94.0","97.0","93.0","95.0","88.0","90.0","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","ROU","Romania","DTP3","86.0","82.0","89.0","89.0","94.0","92.0","91.0","89.0","94.0","95.0","96.0","96.0","97.0","97.0","97.0","97.0","98.0","99.0","99.0","97.0","97.0","97.0","98.0","98.0","98.0","91.0","98.0","98.0","96.0","96.0","96.0","92.0","89.0","95.0","","","","",""
"Eastern Europe & Central Asia","RUS","Russian Federation","DTP3","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","97.0","98.0","98.0","98.0","98.0","98.0","97.0","96.0","97.0","96.0","96.0","95.0","91.0","88.0","84.0","78.0","88.0","79.0","73.0","","","","","","","","","","","",""
"Eastern & Southern Africa","RWA","Rwanda","DTP3","97.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","97.0","97.0","99.0","95.0","89.0","96.0","88.0","77.0","90.0","85.0","79.0","73.0","89.0","83.0","23.0","83.0","85.0","91.0","84.0","82.0","80.0","88.0","87.0","50.0","55.0","59.0","38.0","17.0",""
"Latin America & Caribbean","KNA","Saint Kitts and Nevis","DTP3","97.0","97.0","97.0","93.0","97.0","96.0","97.0","97.0","95.0","97.0","98.0","99.0","99.0","99.0","95.0","98.0","96.0","99.0","98.0","98.0","97.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","94.0","96.0","99.0","92.0","97.0","90.0","92.0","67.0","56.0"
"Latin America & Caribbean","LCA","Saint Lucia","DTP3","95.0","80.0","95.0","99.0","99.0","99.0","98.0","99.0","97.0","95.0","96.0","99.0","85.0","95.0","91.0","90.0","74.0","99.0","70.0","89.0","88.0","98.0","88.0","98.0","93.0","97.0","96.0","96.0","89.0","92.0","78.0","85.0","78.0","87.0","83.0","81.0","79.0","64.0","56.0"
"Latin America & Caribbean","VCT","Saint Vincent and the Grenadines","DTP3","97.0","99.0","99.0","99.0","98.0","97.0","96.0","96.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","95.0","99.0","99.0","99.0","97.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","97.0","95.0","90.0","86.0","80.0","67.0","32.0","26.0"
"East Asia & Pacific","WSM","Samoa","DTP3","34.0","74.0","80.0","84.0","81.0","85.0","82.0","82.0","78.0","64.0","39.0","65.0","50.0","59.0","63.0","90.0","92.0","90.0","98.0","97.0","99.0","96.0","95.0","94.0","93.0","92.0","91.0","79.0","90.0","66.0","90.0","93.0","94.0","89.0","96.0","89.0","87.0","66.0","29.0"
"Western Europe","SMR","San Marino","DTP3","90.0","88.0","86.0","85.0","84.0","86.0","89.0","92.0","90.0","90.0","91.0","91.0","92.0","96.0","95.0","96.0","96.0","97.0","98.0","99.0","99.0","99.0","99.0","99.0","88.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","","",""
"West & Central Africa","STP","Sao Tome and Principe","DTP3","95.0","95.0","96.0","96.0","95.0","97.0","96.0","96.0","98.0","98.0","99.0","97.0","97.0","97.0","96.0","94.0","92.0","92.0","82.0","78.0","73.0","73.0","68.0","79.0","83.0","60.0","68.0","87.0","92.0","63.0","77.0","72.0","65.0","48.0","49.0","26.0","34.0","42.0",""
"Middle East & North Africa","SAU","Saudi Arabia","DTP3","96.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","96.0","96.0","96.0","96.0","95.0","95.0","97.0","95.0","93.0","94.0","92.0","93.0","96.0","95.0","94.0","91.0","91.0","92.0","96.0","89.0","89.0","86.0","81.0","76.0","67.0","62.0","53.0","41.0"
"West & Central Africa","SEN","Senegal","DTP3","81.0","93.0","93.0","89.0","89.0","92.0","91.0","92.0","89.0","86.0","88.0","94.0","89.0","84.0","87.0","73.0","60.0","52.0","52.0","60.0","59.0","59.0","70.0","80.0","57.0","58.0","59.0","51.0","51.0","47.0","59.0","57.0","54.0","","","","","",""
"Eastern Europe & Central Asia","SRB","Serbia","DTP3","96.0","95.0","92.0","95.0","93.0","95.0","91.0","94.0","91.0","95.0","95.0","94.0","92.0","98.0","88.0","89.0","95.0","93.0","95.0","92.0","93.0","94.0","91.0","89.0","85.0","85.0","84.0","","","","","","","","","","","",""
"Eastern & Southern Africa","SYC","Seychelles","DTP3","99.0","97.0","96.0","97.0","99.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","98.0","99.0","99.0","98.0","99.0","97.0","96.0","96.0","96.0","98.0","99.0","97.0","94.0","89.0","94.0","86.0","95.0","97.0","55.0","13.0",""
"West & Central Africa","SLE","Sierra Leone","DTP3","90.0","90.0","84.0","86.0","83.0","92.0","91.0","89.0","86.0","84.0","77.0","64.0","64.0","65.0","65.0","73.0","53.0","38.0","44.0","43.0","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","SGP","Singapore","DTP3","96.0","96.0","97.0","96.0","96.0","97.0","97.0","96.0","96.0","97.0","97.0","97.0","95.0","96.0","95.0","96.0","94.0","96.0","98.0","97.0","97.0","98.0","97.0","98.0","95.0","92.0","89.0","91.0","85.0","90.0","90.0","96.0","91.0","78.0","77.0","84.0","83.0","87.0","84.0"
"Western Europe","SVK","Slovakia","DTP3","96.0","96.0","96.0","96.0","97.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","","","","","","","","","","","","","",""
