"unicef_region","iso3","country","vaccine","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980"
"East Asia & Pacific","IDN","Indonesia","MCV1","75.0","75.0","76.0","75.0","75.0","81.0","82.0","80.0","78.0","74.0","76.0","76.0","79.0","77.0","76.0","74.0","72.0","76.0","76.0","77.0","77.0","77.0","79.0","63.0","66.0","68.0","65.0","61.0","58.0","54.0","51.0","48.0","45.0","26.0","13.0","6.0","","",""
"Middle East & North Africa","IRN","Iran (Islamic Republic of)","MCV1","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","98.0","97.0","99.0","94.0","96.0","99.0","99.0","96.0","99.0","99.0","99.0","95.0","99.0","95.0","97.0","96.0","96.0","84.0","85.0","79.0","83.0","55.0","55.0","62.0","38.0","38.0","55.0","48.0","39.0"
"Middle East & North Africa","IRQ","Iraq","MCV1","83.0","85.0","80.0","71.0","68.0","72.0","74.0","80.0","75.0","81.0","76.0","64.0","62.0","69.0","69.0","73.0","77.0","82.0","86.0","90.0","88.0","85.0","82.0","80.0","72.0","63.0","67.0","71.0","75.0","79.0","85.0","91.0","75.0","70.0","25.0","12.0","11.0","10.0","9.0"
"Western Europe","IRL","Ireland","MCV1","92.0","92.0","92.0","93.0","93.0","93.0","92.0","92.0","90.0","90.0","89.0","87.0","86.0","84.0","81.0","78.0","73.0","73.0","79.0","77.0","77.0","77.0","77.0","77.0","78.0","78.0","78.0","78.0","78.0","78.0","68.0","66.0","65.0","63.0","10.0","10.0","","",""
"Middle East & North Africa","ISR","Israel","MCV1","98.0","98.0","97.0","98.0","97.0","98.0","96.0","97.0","96.0","97.0","98.0","97.0","96.0","94.0","97.0","96.0","95.0","95.0","95.0","94.0","94.0","97.0","96.0","93.0","92.0","92.0","94.0","94.0","91.0","88.0","86.0","88.0","88.0","85.0","85.0","85.0","88.0","83.0","81.0"
"Western Europe","ITA","Italy","MCV1","93.0","92.0","87.0","85.0","87.0","90.0","90.0","90.0","91.0","90.0","90.0","90.0","88.0","87.0","86.0","84.0","81.0","77.0","74.0","70.0","55.0","57.0","55.0","50.0","50.0","50.0","50.0","50.0","43.0","","","","","","","","","",""
"Latin America & Caribbean","JAM","Jamaica","MCV1","89.0","95.0","95.0","91.0","92.0","94.0","93.0","88.0","89.0","88.0","88.0","76.0","87.0","84.0","86.0","78.0","86.0","85.0","88.0","82.0","88.0","88.0","96.0","90.0","82.0","80.0","63.0","77.0","74.0","71.0","68.0","62.0","36.0","64.0","60.0","15.0","12.0","",""
"East Asia & Pacific","JPN","Japan","MCV1","97.0","97.0","96.0","96.0","98.0","95.0","96.0","94.0","94.0","94.0","95.0","96.0","97.0","98.0","98.0","98.0","98.0","98.0","96.0","95.0","95.0","94.0","94.0","93.0","81.0","68.0","69.0","71.0","73.0","77.0","76.0","75.0","74.0","73.0","73.0","70.0","66.0","68.0","69.0"
"Middle East & North Africa","JOR","Jordan","MCV1","92.0","93.0","96.0","94.0","98.0","97.0","98.0","98.0","98.0","95.0","95.0","95.0","99.0","95.0","99.0","96.0","95.0","99.0","94.0","83.0","93.0","95.0","94.0","92.0","91.0","88.0","91.0","85.0","87.0","84.0","87.0","87.0","81.0","73.0","65.0","56.0","48.0","40.0","29.0"
"Eastern Europe & Central Asia","KAZ","Kazakhstan","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","96.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","95.0","95.0","99.0","99.0","99.0","97.0","97.0","95.0","91.0","91.0","89.0","","","","","","","","","","","",""
"Eastern & Southern Africa","KEN","Kenya","MCV1","89.0","89.0","96.0","96.0","95.0","94.0","93.0","87.0","86.0","88.0","90.0","80.0","77.0","69.0","73.0","72.0","78.0","77.0","78.0","76.0","90.0","79.0","81.0","83.0","84.0","84.0","84.0","81.0","78.0","75.0","72.0","69.0","65.0","63.0","55.0","","","",""
"East Asia & Pacific","KIR","Kiribati","MCV1","84.0","81.0","80.0","84.0","88.0","91.0","91.0","90.0","89.0","82.0","72.0","93.0","61.0","85.0","56.0","72.0","88.0","76.0","80.0","62.0","77.0","82.0","64.0","47.0","70.0","89.0","77.0","62.0","75.0","63.0","54.0","14.0","9.0","4.0","8.0","24.0","","",""
"Middle East & North Africa","KWT","Kuwait","MCV1","99.0","99.0","99.0","93.0","94.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","97.0","97.0","97.0","99.0","99.0","96.0","99.0","95.0","99.0","98.0","98.0","95.0","85.0","75.0","66.0","98.0","97.0","95.0","93.0","91.0","88.0","80.0","79.0","71.0","48.0"
"Eastern Europe & Central Asia","KGZ","Kyrgyzstan","MCV1","96.0","95.0","97.0","99.0","96.0","99.0","98.0","97.0","99.0","99.0","99.0","99.0","97.0","99.0","99.0","99.0","98.0","99.0","98.0","99.0","98.0","98.0","98.0","97.0","88.0","93.0","94.0","","","","","","","","","","","",""
"East Asia & Pacific","LAO","Lao People's Democratic Republic","MCV1","69.0","72.0","66.0","83.0","87.0","82.0","72.0","69.0","64.0","59.0","52.0","40.0","48.0","41.0","36.0","42.0","55.0","50.0","42.0","71.0","71.0","67.0","73.0","68.0","73.0","46.0","46.0","47.0","32.0","20.0","23.0","11.0","10.0","6.0","6.0","7.0","7.0","7.0",""
"Western Europe","LVA","Latvia","MCV1","98.0","96.0","93.0","96.0","95.0","96.0","90.0","92.0","95.0","92.0","96.0","95.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","97.0","97.0","96.0","81.0","81.0","80.0","95.0","","","","","","","","","","","",""
"Middle East & North Africa","LBN","Lebanon","MCV1","82.0","82.0","82.0","82.0","82.0","82.0","81.0","81.0","80.0","80.0","79.0","74.0","69.0","63.0","58.0","53.0","59.0","65.0","71.0","77.0","83.0","89.0","85.0","85.0","88.0","88.0","76.0","65.0","61.0","58.0","48.0","39.0","30.0","23.0","16.0","8.0","1.0","",""
"Eastern & Southern Africa","LSO","Lesotho","MCV1","90.0","90.0","90.0","90.0","90.0","90.0","91.0","92.0","88.0","84.0","80.0","81.0","82.0","83.0","84.0","85.0","78.0","70.0","74.0","77.0","79.0","80.0","82.0","83.0","82.0","82.0","81.0","81.0","80.0","79.0","79.0","78.0","76.0","73.0","63.0","53.0","51.0","49.0","49.0"
"West & Central Africa","LBR","Liberia","MCV1","91.0","87.0","80.0","64.0","58.0","74.0","80.0","71.0","65.0","83.0","76.0","71.0","63.0","62.0","41.0","47.0","52.0","58.0","63.0","69.0","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","LBY","Libya","MCV1","97.0","94.0","97.0","98.0","93.0","96.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","99.0","96.0","91.0","93.0","93.0","92.0","92.0","91.0","93.0","92.0","92.0","91.0","88.0","87.0","89.0","79.0","76.0","75.0","78.0","75.0","76.0","71.0","65.0","66.0","61.0"
"Western Europe","LTU","Lithuania","MCV1","92.0","94.0","94.0","94.0","93.0","93.0","93.0","94.0","96.0","96.0","97.0","97.0","97.0","97.0","98.0","98.0","98.0","97.0","97.0","97.0","97.0","96.0","96.0","94.0","93.0","92.0","89.0","","","","","","","","","","","",""
"Western Europe","LUX","Luxembourg","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","96.0","96.0","96.0","96.0","95.0","95.0","95.0","95.0","94.0","94.0","93.0","92.0","92.0","91.0","91.0","88.0","86.0","83.0","80.0","80.0","80.0","80.0","71.0","77.0","68.0","58.0","49.0","39.0","","",""
"Eastern & Southern Africa","MDG","Madagascar","MCV1","62.0","60.0","59.0","58.0","64.0","63.0","61.0","62.0","66.0","63.0","70.0","81.0","71.0","74.0","79.0","65.0","61.0","59.0","57.0","55.0","51.0","46.0","46.0","55.0","63.0","54.0","54.0","54.0","47.0","44.0","36.0","28.0","18.0","6.0","1.0","","","",""
"Eastern & Southern Africa","MWI","Malawi","MCV1","87.0","83.0","81.0","87.0","85.0","88.0","90.0","96.0","93.0","92.0","88.0","83.0","85.0","82.0","80.0","77.0","69.0","81.0","73.0","82.0","90.0","87.0","90.0","90.0","83.0","87.0","91.0","85.0","81.0","84.0","82.0","79.0","60.0","49.0","50.0","58.0","64.0","64.0","49.0"
"East Asia & Pacific","MYS","Malaysia","MCV1","96.0","93.0","93.0","93.0","94.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","96.0","95.0","93.0","94.0","95.0","96.0","97.0","96.0","98.0","97.0","97.0","95.0","81.0","82.0","80.0","70.0","61.0","61.0","68.0","35.0","20.0","23.0","11.0","","",""
"South Asia","MDV","Maldives","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","98.0","96.0","97.0","98.0","97.0","97.0","97.0","97.0","97.0","96.0","97.0","98.0","99.0","97.0","98.0","96.0","95.0","96.0","97.0","86.0","98.0","97.0","96.0","88.0","83.0","41.0","50.0","47.0","40.0","37.0","34.0","39.0",""
"West & Central Africa","MLI","Mali","MCV1","70.0","67.0","66.0","62.0","61.0","62.0","67.0","72.0","78.0","73.0","71.0","66.0","68.0","73.0","63.0","57.0","56.0","54.0","49.0","51.0","54.0","56.0","57.0","52.0","46.0","51.0","35.0","42.0","43.0","40.0","23.0","11.0","27.0","19.0","","","","",""
"Western Europe","MLT","Malta","MCV1","96.0","91.0","93.0","89.0","98.0","99.0","93.0","84.0","73.0","82.0","78.0","79.0","94.0","86.0","94.0","90.0","65.0","70.0","74.0","67.0","60.0","56.0","51.0","51.0","71.0","90.0","92.0","90.0","80.0","86.0","41.0","59.0","35.0","10.0","10.0","","","",""
"East Asia & Pacific","MHL","Marshall Islands","MCV1","83.0","83.0","75.0","75.0","79.0","79.0","78.0","88.0","97.0","78.0","86.0","94.0","96.0","86.0","70.0","90.0","80.0","64.0","94.0","93.0","93.0","52.0","69.0","57.0","59.0","36.0","86.0","74.0","52.0","39.0","25.0","31.0","","","","","","",""
"West & Central Africa","MRT","Mauritania","MCV1","78.0","78.0","72.0","70.0","75.0","80.0","75.0","67.0","67.0","59.0","65.0","67.0","62.0","65.0","73.0","84.0","87.0","58.0","46.0","62.0","62.0","64.0","66.0","67.0","53.0","49.0","43.0","32.0","38.0","42.0","45.0","27.0","40.0","41.0","42.0","43.0","44.0","45.0",""
"Eastern & Southern Africa","MUS","Mauritius","MCV1","99.0","89.0","92.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","98.0","98.0","91.0","84.0","90.0","84.0","80.0","85.0","87.0","61.0","89.0","85.0","84.0","84.0","88.0","76.0","80.0","73.0","69.0","71.0","67.0","55.0","53.0","34.0","",""
"Latin America & Caribbean","MEX","Mexico","MCV1","97.0","76.0","96.0","97.0","97.0","89.0","99.0","98.0","95.0","96.0","96.0","96.0","96.0","96.0","96.0","96.0","96.0","95.0","96.0","94.0","96.0","91.0","93.0","90.0","90.0","79.0","88.0","89.0","75.0","85.0","70.0","54.0","60.0","64.0","21.0","23.0","37.0","33.0","35.0"
"East Asia & Pacific","FSM","Micronesia (Federated States of)","MCV1","73.0","76.0","70.0","74.0","83.0","91.0","91.0","92.0","80.0","86.0","86.0","92.0","83.0","96.0","85.0","91.0","88.0","84.0","85.0","79.0","82.0","74.0","82.0","90.0","83.0","80.0","78.0","76.0","81.0","94.0","84.0","69.0","","","","","","",""
"Western Europe","MCO","Monaco","MCV1","87.0","87.0","88.0","88.0","89.0","90.0","90.0","91.0","92.0","92.0","93.0","94.0","94.0","95.0","96.0","96.0","97.0","98.0","98.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","","","","","","","",""
"East Asia & Pacific","MNG","Mongolia","MCV1","99.0","99.0","98.0","98.0","98.0","97.0","99.0","98.0","97.0","94.0","97.0","98.0","99.0","97.0","99.0","98.0","98.0","95.0","92.0","93.0","93.0","91.0","89.0","85.0","80.0","84.0","84.0","82.0","92.0","86.0","70.0","61.0","11.0","18.0","20.0","1.0","6.0","12.0","17.0"
"Eastern Europe & Central Asia","MNE","Montenegro","MCV1","58.0","58.0","47.0","64.0","76.0","88.0","90.0","91.0","90.0","86.0","89.0","90.0","90.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Middle East & North Africa","MAR","Morocco","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","96.0","95.0","95.0","97.0","95.0","90.0","94.0","96.0","93.0","90.0","91.0","92.0","93.0","88.0","87.0","83.0","81.0","80.0","79.0","82.0","81.0","73.0","58.0","45.0","42.0","35.0","17.0","",""
"Eastern & Southern Africa","MOZ","Mozambique","MCV1","85.0","85.0","85.0","85.0","85.0","85.0","82.0","82.0","82.0","80.0","77.0","75.0","76.0","78.0","79.0","80.0","77.0","74.0","71.0","67.0","64.0","61.0","58.0","71.0","65.0","62.0","56.0","55.0","59.0","48.0","44.0","37.0","39.0","39.0","50.0","51.0","58.0","32.0",""
"East Asia & Pacific","MMR","Myanmar","MCV1","93.0","83.0","91.0","84.0","88.0","86.0","84.0","88.0","88.0","87.0","82.0","81.0","78.0","84.0","86.0","80.0","77.0","73.0","84.0","86.0","89.0","88.0","86.0","82.0","77.0","71.0","68.0","67.0","68.0","50.0","32.0","17.0","5.0","","","","","",""
"Eastern & Southern Africa","NAM","Namibia","MCV1","82.0","80.0","75.0","85.0","83.0","82.0","76.0","74.0","75.0","76.0","73.0","69.0","63.0","73.0","70.0","70.0","68.0","58.0","69.0","65.0","64.0","59.0","61.0","68.0","70.0","71.0","76.0","76.0","","","","","","","","","","",""
"East Asia & Pacific","NRU","Nauru","MCV1","99.0","95.0","98.0","98.0","98.0","97.0","96.0","99.0","99.0","99.0","99.0","99.0","99.0","80.0","67.0","53.0","40.0","95.0","8.0","49.0","90.0","99.0","","","","","","","","","","","","","","","","",""
"South Asia","NPL","Nepal","MCV1","91.0","90.0","83.0","85.0","88.0","88.0","86.0","88.0","86.0","90.0","79.0","81.0","85.0","74.0","73.0","75.0","71.0","71.0","71.0","81.0","67.0","73.0","65.0","56.0","58.0","58.0","58.0","57.0","57.0","57.0","58.0","37.0","37.0","34.0","24.0","11.0","2.0","2.0",""
"Western Europe","NLD","Netherlands","MCV1","93.0","93.0","94.0","95.0","96.0","96.0","96.0","96.0","96.0","96.0","96.0","96.0","96.0","95.0","96.0","96.0","95.0","95.0","96.0","96.0","96.0","96.0","96.0","94.0","94.0","94.0","95.0","94.0","94.0","94.0","94.0","93.0","93.0","92.0","92.0","92.0","92.0","91.0","91.0"
"East Asia & Pacific","NZL","New Zealand","MCV1","92.0","93.0","92.0","93.0","93.0","92.0","92.0","93.0","91.0","89.0","86.0","79.0","82.0","82.0","83.0","84.0","84.0","85.0","85.0","83.0","81.0","99.0","92.0","84.0","87.0","85.0","82.0","82.0","90.0","83.0","75.0","67.0","60.0","64.0","67.0","71.0","74.0","77.0","80.0"
"Latin America & Caribbean","NIC","Nicaragua","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","84.0","93.0","98.0","99.0","86.0","87.0","91.0","86.0","85.0","85.0","84.0","84.0","83.0","54.0","82.0","63.0","63.0","47.0","51.0","59.0","56.0","41.0","40.0","20.0","15.0"
"West & Central Africa","NER","Niger","MCV1","77.0","82.0","76.0","85.0","80.0","80.0","75.0","69.0","67.0","69.0","66.0","60.0","53.0","47.0","45.0","43.0","41.0","39.0","37.0","35.0","35.0","35.0","38.0","40.0","19.0","19.0","21.0","28.0","25.0","14.0","24.0","27.0","27.0","27.0","22.0","16.0","18.0","19.0",""
"West & Central Africa","NGA","Nigeria","MCV1","65.0","65.0","65.0","43.0","44.0","42.0","42.0","49.0","56.0","64.0","53.0","41.0","44.0","41.0","37.0","34.0","30.0","32.0","33.0","35.0","38.0","38.0","38.0","44.0","41.0","40.0","43.0","57.0","54.0","59.0","46.0","36.0","28.0","17.0","9.0","","","",""
"East Asia & Pacific","NIU","Niue","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","86.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","34.0","99.0","99.0","99.0","99.0","99.0","99.0","94.0","94.0","73.0","52.0","52.0","58.0","65.0","71.0","77.0"
"Western Europe","NOR","Norway","MCV1","96.0","96.0","96.0","95.0","94.0","93.0","94.0","93.0","93.0","93.0","93.0","92.0","92.0","90.0","89.0","86.0","87.0","90.0","88.0","90.0","91.0","93.0","92.0","92.0","94.0","93.0","96.0","94.0","87.0","84.0","87.0","87.0","87.0","90.0","80.0","80.0","","",""
"Middle East & North Africa","OMN","Oman","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","97.0","96.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","97.0","95.0","96.0","96.0","98.0","94.0","87.0","86.0","79.0","65.0","53.0","34.0","24.0","10.0","22.0"
"South Asia","PAK","Pakistan","MCV1","76.0","76.0","75.0","75.0","71.0","68.0","63.0","59.0","57.0","56.0","56.0","57.0","59.0","61.0","63.0","62.0","60.0","59.0","57.0","56.0","54.0","52.0","50.0","47.0","53.0","52.0","52.0","51.0","50.0","48.0","46.0","43.0","41.0","38.0","33.0","19.0","3.0","2.0","1.0"
"East Asia & Pacific","PLW","Palau","MCV1","90.0","93.0","96.0","95.0","83.0","99.0","91.0","85.0","39.0","75.0","97.0","91.0","98.0","98.0","99.0","99.0","99.0","91.0","83.0","96.0","74.0","83.0","99.0","99.0","41.0","32.0","94.0","98.0","98.0","98.0","99.0","98.0","98.0","","","","","",""
"Latin America & Caribbean","PAN","Panama","MCV1","98.0","98.0","95.0","93.0","90.0","92.0","98.0","97.0","97.0","96.0","96.0","95.0","95.0","99.0","97.0","95.0","95.0","95.0","97.0","90.0","96.0","92.0","90.0","84.0","84.0","83.0","76.0","80.0","73.0","73.0","73.0","78.0","74.0","84.0","72.0","85.0","64.0","76.0","71.0"
"East Asia & Pacific","PNG","Papua New Guinea","MCV1","61.0","62.0","70.0","79.0","84.0","89.0","86.0","79.0","74.0","74.0","73.0","77.0","84.0","82.0","77.0","77.0","73.0","65.0","69.0","67.0","63.0","50.0","24.0","42.0","36.0","28.0","70.0","69.0","67.0","52.0","46.0","37.0","39.0","33.0","26.0","1.0","","",""
"Latin America & Caribbean","PRY","Paraguay","MCV1","93.0","92.0","85.0","78.0","84.0","88.0","88.0","91.0","93.0","91.0","91.0","91.0","91.0","91.0","91.0","91.0","86.0","90.0","92.0","82.0","71.0","61.0","81.0","75.0","76.0","96.0","87.0","74.0","69.0","58.0","63.0","56.0","46.0","48.0","62.0","37.0","26.0","16.0","19.0"
"Latin America & Caribbean","PER","Peru","MCV1","85.0","83.0","88.0","92.0","89.0","85.0","94.0","96.0","94.0","91.0","92.0","92.0","93.0","77.0","85.0","95.0","95.0","97.0","97.0","93.0","93.0","91.0","87.0","98.0","75.0","75.0","83.0","74.0","64.0","52.0","52.0","56.0","41.0","53.0","35.0","28.0","32.0","26.0","23.0"
"East Asia & Pacific","PHL","Philippines","MCV1","67.0","73.0","80.0","82.0","79.0","87.0","87.0","87.0","80.0","88.0","92.0","92.0","92.0","92.0","92.0","87.0","82.0","81.0","78.0","80.0","80.0","79.0","76.0","72.0","75.0","78.0","81.0","83.0","85.0","83.0","77.0","67.0","51.0","49.0","44.0","27.0","9.0","",""
"Western Europe","POL","Poland","MCV1","93.0","94.0","96.0","96.0","97.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","99.0","98.0","97.0","97.0","98.0","97.0","97.0","97.0","97.0","97.0","97.0","96.0","96.0","95.0","95.0","94.0","95.0","95.0","95.0","94.0","92.0","92.0","94.0","94.0","93.0","93.0","92.0"
"Western Europe","PRT","Portugal","MCV1","99.0","98.0","98.0","98.0","98.0","98.0","97.0","97.0","96.0","95.0","97.0","95.0","97.0","93.0","95.0","96.0","93.0","90.0","87.0","92.0","96.0","96.0","99.0","94.0","91.0","95.0","99.0","96.0","85.0","96.0","84.0","81.0","75.0","70.0","48.0","48.0","46.0","49.0","54.0"
"Middle East & North Africa","QAT","Qatar","MCV1","99.0","99.0","99.0","99.0","99.0","97.0","97.0","98.0","99.0","99.0","96.0","92.0","99.0","99.0","99.0","93.0","99.0","92.0","91.0","87.0","89.0","87.0","90.0","87.0","86.0","86.0","86.0","84.0","79.0","79.0","73.0","60.0","62.0","62.0","62.0","69.0","22.0","10.0","26.0"
"East Asia & Pacific","KOR","Republic of Korea","MCV1","98.0","97.0","98.0","98.0","99.0","99.0","99.0","99.0","98.0","93.0","92.0","92.0","99.0","99.0","99.0","96.0","97.0","96.0","95.0","90.0","85.0","85.0","89.0","93.0","92.0","92.0","93.0","93.0","93.0","95.0","70.0","82.0","89.0","89.0","61.0","33.0","5.0","5.0","4.0"
"Eastern Europe & Central Asia","MDA","Republic of Moldova","MCV1","93.0","93.0","88.0","89.0","90.0","91.0","91.0","91.0","97.0","90.0","95.0","96.0","96.0","97.0","96.0","96.0","94.0","94.0","89.0","93.0","93.0","95.0","90.0","91.0","85.0","64.0","73.0","","","","","","","","","","","",""
"Eastern Europe & Central Asia","MKD","Republic of North Macedonia","MCV1","83.0","83.0","82.0","89.0","93.0","96.0","96.0","97.0","98.0","96.0","98.0","96.0","94.0","96.0","96.0","96.0","98.0","92.0","97.0","98.0","96.0","98.0","91.0","97.0","88.0","98.0","","","","","","","","","","","","",""
"Eastern Europe & Central Asia","ROU","Romania","MCV1","90.0","86.0","86.0","86.0","89.0","92.0","94.0","93.0","95.0","96.0","96.0","97.0","95.0","97.0","97.0","97.0","98.0","98.0","98.0","98.0","97.0","97.0","94.0","93.0","91.0","93.0","91.0","92.0","92.0","90.0","78.0","90.0","81.0","88.0","86.0","83.0","","",""
"Eastern Europe & Central Asia","RUS","Russian Federation","MCV1","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","97.0","97.0","97.0","94.0","91.0","88.0","85.0","81.0","88.0","83.0","","","","","","","","","","","",""
"Eastern & Southern Africa","RWA","Rwanda","MCV1","99.0","97.0","95.0","96.0","97.0","95.0","97.0","95.0","95.0","95.0","92.0","94.0","95.0","89.0","84.0","90.0","69.0","69.0","74.0","78.0","72.0","66.0","76.0","84.0","25.0","74.0","82.0","89.0","83.0","83.0","79.0","78.0","79.0","52.0","53.0","53.0","48.0","42.0",""
"Latin America & Caribbean","KNA","Saint Kitts and Nevis","MCV1","96.0","93.0","94.0","95.0","93.0","99.0","95.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","98.0","99.0","90.0","99.0","99.0","99.0","97.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","90.0","77.0","91.0","96.0","91.0","85.0","","","",""
"Latin America & Caribbean","LCA","Saint Lucia","MCV1","86.0","87.0","99.0","97.0","99.0","99.0","99.0","91.0","95.0","99.0","99.0","94.0","94.0","94.0","95.0","90.0","98.0","89.0","88.0","95.0","90.0","95.0","95.0","94.0","92.0","94.0","75.0","97.0","82.0","91.0","83.0","81.0","91.0","68.0","60.0","36.0","43.0","",""
"Latin America & Caribbean","VCT","Saint Vincent and the Grenadines","MCV1","99.0","99.0","99.0","99.0","99.0","99.0","94.0","97.0","99.0","99.0","99.0","99.0","99.0","97.0","99.0","94.0","99.0","98.0","96.0","87.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","99.0","96.0","99.0","97.0","91.0","88.0","74.0","92.0","59.0","40.0","",""
"East Asia & Pacific","WSM","Samoa","MCV1","31.0","58.0","68.0","69.0","82.0","90.0","76.0","59.0","56.0","45.0","44.0","63.0","54.0","57.0","25.0","62.0","99.0","92.0","93.0","91.0","99.0","99.0","96.0","96.0","94.0","92.0","90.0","77.0","89.0","82.0","75.0","78.0","91.0","81.0","83.0","78.0","59.0","",""
"Western Europe","SMR","San Marino","MCV1","89.0","86.0","82.0","84.0","81.0","82.0","84.0","90.0","88.0","88.0","86.0","90.0","90.0","94.0","94.0","94.0","96.0","97.0","99.0","99.0","99.0","98.0","98.0","97.0","97.0","96.0","99.0","99.0","","","","","","","","","","",""
"West & Central Africa","STP","Sao Tome and Principe","MCV1","95.0","90.0","93.0","93.0","92.0","91.0","92.0","91.0","92.0","90.0","93.0","86.0","85.0","88.0","91.0","87.0","85.0","75.0","69.0","64.0","59.0","60.0","57.0","74.0","65.0","57.0","52.0","77.0","71.0","45.0","69.0","69.0","58.0","35.0","48.0","40.0","32.0","25.0",""
"Middle East & North Africa","SAU","Saudi Arabia","MCV1","98.0","96.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.0","96.0","95.0","97.0","97.0","96.0","97.0","94.0","94.0","92.0","93.0","92.0","92.0","94.0","93.0","91.0","88.0","95.0","88.0","90.0","81.0","77.0","77.0","79.0","71.0","65.0","53.0","12.0","8.0"
"West & Central Africa","SEN","Senegal","MCV1","82.0","90.0","93.0","80.0","80.0","84.0","83.0","84.0","81.0","79.0","77.0","84.0","80.0","74.0","57.0","60.0","54.0","48.0","48.0","60.0","62.0","65.0","70.0","80.0","59.0","58.0","57.0","54.0","51.0","48.0","60.0","66.0","71.0","","","","","",""
"Eastern Europe & Central Asia","SRB","Serbia","MCV1","92.0","86.0","82.0","86.0","86.0","92.0","87.0","93.0","95.0","95.0","92.0","95.0","88.0","96.0","89.0","87.0","92.0","90.0","89.0","84.0","88.0","92.0","90.0","86.0","81.0","85.0","82.0","","","","","","","","","","","",""
"Eastern & Southern Africa","SYC","Seychelles","MCV1","96.0","99.0","97.0","98.0","99.0","97.0","98.0","99.0","99.0","97.0","99.0","99.0","99.0","99.0","99.0","99.0","98.0","95.0","97.0","99.0","93.0","99.0","98.0","97.0","92.0","92.0","92.0","89.0","86.0","89.0","89.0","95.0","95.0","90.0","77.0","98.0","64.0","29.0",""
"West & Central Africa","SLE","Sierra Leone","MCV1","80.0","80.0","85.0","78.0","80.0","85.0","86.0","84.0","82.0","80.0","73.0","60.0","65.0","71.0","76.0","73.0","62.0","50.0","37.0","62.0","","","","","","","","","","","","","","","","","","",""
"East Asia & Pacific","SGP","Singapore","MCV1","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","96.0","95.0","93.0","94.0","95.0","96.0","97.0","96.0","98.0","97.0","97.0","95.0","87.0","89.0","92.0","84.0","81.0","87.0","94.0","85.0","75.0","85.0","88.0","78.0","57.0","47.0"
"Western Europe","SVK","Slovakia","MCV1","96.0","96.0","95.0","95.0","97.0","98.0","99.0","98.0","98.0","99.0","99.0","99.0","98.0","98.0","99.0","99.0","99.0","99.0","98.0","99.0","99.0","99.0","99.0","99.0","97.0","","","","","","","","","","","","","",""
"Western Europe","SVN","Slovenia","MCV1","93.0","93.0","92.0","94.0","94.0","94.0","95.0","96.0","95.0","95.0","96.0","96.0","96.0","94.0","94.0","94.0","93.0","94.0","95.0","98.0","93.0","82.0","93.0","93.0","91.0","90.0","90.0","","","","","","","","","","","",""
"East Asia & Pacific","SLB","Solomon Islands","MCV1","93.0","84.0","82.0","75.0","76.0","76.0","87.0","77.0","74.0","69.0","71.0","90.0","99.0","87.0","87.0","82.0","78.0","83.0","91.0","99.0","66.0","68.0","90.0","68.0","60.0","64.0","70.0","76.0","70.0","92.0","69.0","58.0","31.0","","","","","",""
