Region,Year,Country,Vaccine,Target,Vaccinated,Vaccinations Needed,Coverage
East Asia & Pacific,2009,Brunei Darussalam,RCV1,7000.0,7000.0,0.0,99
East Asia & Pacific,2008,Brunei Darussalam,BCG,7000.0,7000.0,0.0,99
East Asia & Pacific,2008,Brunei Darussalam,DTP1,7000.0,7000.0,0.0,99
East Asia & Pacific,2008,Brunei Darussalam,DTP3,7000.0,7000.0,0.0,98
East Asia & Pacific,2008,Brunei Darussalam,Hepb3,7000.0,6000.0,1000.0,96
East Asia & Pacific,2008,Brunei Darussalam,Hepbb,7000.0,7000.0,0.0,99
East Asia & Pacific,2008,Brunei Darussalam,Hib3,7000.0,7000.0,0.0,98
East Asia & Pacific,2008,Brunei Darussalam,MCV1,7000.0,7000.0,0.0,99
East Asia & Pacific,2008,Brunei Darussalam,MCV2,7000.0,6000.0,1000.0,90
East Asia & Pacific,2008,Brunei Darussalam,Pol3,7000.0,6000.0,1000.0,97
East Asia & Pacific,2008,Brunei Darussalam,RCV1,7000.0,7000.0,0.0,99
East Asia & Pacific,2007,Brunei Darussalam,BCG,7000.0,6000.0,1000.0,96
East Asia & Pacific,2007,Brunei Darussalam,DTP1,7000.0,7000.0,0.0,99
East Asia & Pacific,2007,Brunei Darussalam,DTP3,7000.0,7000.0,0.0,99
East Asia & Pacific,2007,Brunei Darussalam,Hepb3,7000.0,6000.0,1000.0,97
East Asia & Pacific,2007,Brunei Darussalam,Hepbb,7000.0,7000.0,0.0,99
East Asia & Pacific,2007,Brunei Darussalam,Hib3,7000.0,7000.0,0.0,99
East Asia & Pacific,2007,Brunei Darussalam,MCV1,7000.0,6000.0,1000.0,97
East Asia & Pacific,2007,Brunei Darussalam,MCV2,7000.0,6000.0,1000.0,92
East Asia & Pacific,2007,Brunei Darussalam,Pol3,7000.0,6000.0,1000.0,95
East Asia & Pacific,2007,Brunei Darussalam,RCV1,7000.0,6000.0,1000.0,97
East Asia & Pacific,2006,Brunei Darussalam,BCG,7000.0,7000.0,0.0,99
East Asia & Pacific,2006,Brunei Darussalam,DTP1,7000.0,7000.0,0.0,99
East Asia & Pacific,2006,Brunei Darussalam,DTP3,7000.0,7000.0,0.0,97
East Asia & Pacific,2006,Brunei Darussalam,Hepb3,7000.0,7000.0,0.0,99
East Asia & Pacific,2006,Brunei Darussalam,Hepbb,7000.0,7000.0,0.0,97
East Asia & Pacific,2006,Brunei Darussalam,Hib3,7000.0,7000.0,0.0,97
East Asia & Pacific,2006,Brunei Darussalam,MCV1,7000.0,7000.0,0.0,97
East Asia & Pacific,2006,Brunei Darussalam,MCV2,7000.0,7000.0,0.0,94
East Asia & Pacific,2006,Brunei Darussalam,Pol3,7000.0,6000.0,1000.0,94
East Asia & Pacific,2006,Brunei Darussalam,RCV1,7000.0,7000.0,0.0,97
East Asia & Pacific,2005,Brunei Darussalam,BCG,7000.0,7000.0,0.0,94
East Asia & Pacific,2005,Brunei Darussalam,DTP1,7000.0,7000.0,0.0,99
East Asia & Pacific,2005,Brunei Darussalam,DTP3,7000.0,6000.0,1000.0,94
East Asia & Pacific,2005,Brunei Darussalam,Hepb3,7000.0,7000.0,0.0,99
East Asia & Pacific,2005,Brunei Darussalam,Hepbb,7000.0,7000.0,0.0,96
East Asia & Pacific,2005,Brunei Darussalam,Hib3,7000.0,6000.0,1000.0,94
East Asia & Pacific,2005,Brunei Darussalam,MCV1,7000.0,7000.0,0.0,98
East Asia & Pacific,2005,Brunei Darussalam,MCV2,7000.0,7000.0,0.0,95
East Asia & Pacific,2005,Brunei Darussalam,Pol3,7000.0,6000.0,1000.0,93
East Asia & Pacific,2005,Brunei Darussalam,RCV1,7000.0,7000.0,0.0,98
East Asia & Pacific,2004,Brunei Darussalam,BCG,7000.0,7000.0,0.0,99
East Asia & Pacific,2004,Brunei Darussalam,DTP1,7000.0,7000.0,0.0,99
East Asia & Pacific,2004,Brunei Darussalam,DTP3,7000.0,7000.0,0.0,92
